title,form,group,metric,respondent_a,respondent_b,pair_key,shared_bins,windows_generated
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,44,42-44,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,50,42-50,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,60,42-60,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,70,42-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,85,42-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,96,42-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,107,42-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,109,42-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,113,42-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,42,117,42-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,50,44-50,293,145
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,60,44-60,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,70,44-70,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,85,44-85,283,140
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,96,44-96,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,107,44-107,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,109,44-109,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,113,44-113,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,44,117,44-117,124,60
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,60,50-60,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,70,50-70,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,85,50-85,303,150
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,96,50-96,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,107,50-107,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,109,50-109,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,113,50-113,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,50,117,50-117,126,61
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,70,60-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,85,60-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,96,60-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,107,60-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,109,60-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,113,60-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,60,117,60-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,85,70-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,96,70-96,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,107,70-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,109,70-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,113,70-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,70,117,70-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,96,85-96,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,107,85-107,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,109,85-109,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,113,85-113,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,85,117,85-117,136,66
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,107,96-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,109,96-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,113,96-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,96,117,96-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,107,109,107-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,107,113,107-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,107,117,107-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,109,113,109-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,109,117,109-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageBetadB,113,117,113-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,42,41-42,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,44,41-44,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,50,41-50,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,60,41-60,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,70,41-70,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,85,41-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,96,41-96,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,107,41-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,109,41-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,113,41-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,41,117,41-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,44,42-44,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,50,42-50,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,60,42-60,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,70,42-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,85,42-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,96,42-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,107,42-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,109,42-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,113,42-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,42,117,42-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,50,44-50,293,145
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,60,44-60,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,70,44-70,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,85,44-85,283,140
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,96,44-96,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,107,44-107,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,109,44-109,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,113,44-113,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,44,117,44-117,124,60
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,60,50-60,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,70,50-70,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,85,50-85,303,150
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,96,50-96,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,107,50-107,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,109,50-109,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,113,50-113,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,50,117,50-117,126,61
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,70,60-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,85,60-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,96,60-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,107,60-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,109,60-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,113,60-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,60,117,60-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,85,70-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,96,70-96,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,107,70-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,109,70-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,113,70-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,70,117,70-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,96,85-96,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,107,85-107,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,109,85-109,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,113,85-113,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,85,117,85-117,136,66
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,107,96-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,109,96-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,113,96-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,96,117,96-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,107,109,107-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,107,113,107-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,107,117,107-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,109,113,109-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,109,117,109-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageDeltadB,113,117,113-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,42,41-42,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,44,41-44,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,50,41-50,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,60,41-60,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,70,41-70,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,85,41-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,96,41-96,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,107,41-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,109,41-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,113,41-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,41,117,41-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,44,42-44,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,50,42-50,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,60,42-60,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,70,42-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,85,42-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,96,42-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,107,42-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,109,42-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,113,42-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,42,117,42-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,50,44-50,293,145
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,60,44-60,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,70,44-70,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,85,44-85,283,140
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,96,44-96,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,107,44-107,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,109,44-109,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,113,44-113,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,117,44-117,124,60
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,60,50-60,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,70,50-70,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,85,50-85,303,150
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,96,50-96,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,107,50-107,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,109,50-109,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,113,50-113,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,117,50-117,126,61
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,70,60-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,85,60-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,96,60-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,107,60-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,109,60-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,113,60-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,117,60-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,85,70-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,96,70-96,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,107,70-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,109,70-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,113,70-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,117,70-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,96,85-96,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,107,85-107,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,109,85-109,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,113,85-113,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,117,85-117,136,66
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,107,96-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,109,96-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,113,96-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,117,96-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,109,107-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,113,107-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,117,107-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,109,113,109-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,109,117,109-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageGammadB,113,117,113-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,42,41-42,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,44,41-44,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,50,41-50,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,60,41-60,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,70,41-70,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,85,41-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,96,41-96,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,107,41-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,109,41-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,113,41-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,117,41-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,44,42-44,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,50,42-50,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,60,42-60,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,70,42-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,85,42-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,96,42-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,107,42-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,109,42-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,113,42-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,117,42-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,50,44-50,293,145
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,60,44-60,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,70,44-70,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,85,44-85,283,140
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,96,44-96,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,107,44-107,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,109,44-109,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,113,44-113,308,152
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,117,44-117,124,60
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,60,50-60,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,70,50-70,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,85,50-85,303,150
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,96,50-96,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,107,50-107,327,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,109,50-109,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,113,50-113,328,162
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,117,50-117,126,61
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,70,60-70,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,85,60-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,96,60-96,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,107,60-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,109,60-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,113,60-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,117,60-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,85,70-85,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,96,70-96,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,107,70-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,109,70-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,113,70-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,117,70-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,96,85-96,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,107,85-107,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,109,85-109,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,113,85-113,317,157
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,117,85-117,136,66
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,107,96-107,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,109,96-109,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,113,96-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,117,96-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,109,107-109,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,113,107-113,342,169
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,117,107-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,109,113,109-113,343,170
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,109,117,109-117,137,67
The Conjuring,Short,F,EEG_PSD_ElectrodeClusterAverageThetadB,113,117,113-117,137,67
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,51,46-51,234,115
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,66,46-66,234,115
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,67,46-67,234,115
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,68,46-68,234,115
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,72,46-72,234,115
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,76,46-76,232,114
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,91,46-91,234,115
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,92,46-92,231,114
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,94,46-94,210,103
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,102,46-102,208,102
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,115,46-115,225,111
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,66,51-66,236,116
The Middle,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,67,51-67,236,116
